transaction_id,timestamp,user_id,amount,merchant_category,country,device_age_days,transactions_last_24h,account_age_days,is_weekend,is_night,chargeback_seen_after_txn,is_fraud
902182,2025-02-26 01:34:00,1460,33.84,grocery,RU,9.0,3,104.5,0,1,0,0
902183,2025-02-26 02:11:00,1449,6.93,travel,RU,43.3,2,7.6,0,1,0,0
902184,2025-02-26 02:48:00,1374,54.98,grocery,RU,278.1,4,213.5,0,1,0,0
902185,2025-02-26 03:25:00,1194,7.58,games,RU,15.0,4,450.7,0,1,0,0
902186,2025-02-26 04:02:00,1438,58.79,electronics,AE,246.4,5,223.2,0,1,1,1
902187,2025-02-26 04:39:00,1561,20.54,grocery,RU,209.9,0,166.6,0,1,0,0
902188,2025-02-26 05:16:00,1119,34.06,electronics,RU,148.9,4,581.5,0,1,0,0
902189,2025-02-26 05:53:00,1120,30.8,grocery,RU,6.8,4,351.5,0,1,0,0
902190,2025-02-26 06:30:00,1363,27.57,travel,RU,155.0,0,507.6,0,0,0,0
902191,2025-02-26 07:07:00,1707,38.04,electronics,RU,33.4,1,324.9,0,0,0,0
902192,2025-02-26 07:44:00,1300,33.91,marketplace,RU,87.1,4,288.4,0,0,0,0
902193,2025-02-26 08:21:00,1350,169.48,games,AM,98.8,2,58.8,0,0,0,0
902194,2025-02-26 08:58:00,1815,38.53,travel,TR,15.1,0,185.3,0,0,0,0
902195,2025-02-26 09:35:00,1226,39.35,games,AE,798.6,1,234.1,0,0,0,0
902196,2025-02-26 10:12:00,1311,16.63,grocery,RU,167.9,1,599.3,0,0,0,0
902197,2025-02-26 10:49:00,1716,44.38,grocery,TR,20.0,0,357.7,0,0,0,0
902198,2025-02-26 11:26:00,1440,12.54,grocery,RU,34.2,2,188.9,0,0,0,0
902199,2025-02-26 12:03:00,1094,88.69,marketplace,RU,238.5,4,91.8,0,0,0,0
902200,2025-02-26 12:40:00,1182,8.28,pharmacy,TR,517.2,3,272.5,0,0,0,0
902201,2025-02-26 13:17:00,1828,14.74,marketplace,AE,146.7,2,203.2,0,0,0,0
902202,2025-02-26 13:54:00,1689,7.27,pharmacy,RU,110.4,3,601.4,0,0,0,0
902203,2025-02-26 14:31:00,1807,45.96,grocery,KZ,14.6,1,558.6,0,0,0,0
902204,2025-02-26 15:08:00,1408,21.51,grocery,KZ,70.2,1,43.8,0,0,0,0
902205,2025-02-26 15:45:00,1517,58.4,pharmacy,RU,110.4,0,68.9,0,0,0,0
902206,2025-02-26 16:22:00,1116,13.09,games,RU,82.0,7,152.6,0,0,0,0
902207,2025-02-26 16:59:00,1605,50.82,games,RU,232.2,1,271.8,0,0,0,0
902208,2025-02-26 17:36:00,1484,53.08,electronics,AE,76.4,1,352.4,0,0,0,0
902209,2025-02-26 18:13:00,1031,38.12,games,RU,439.8,2,305.6,0,0,0,0
902210,2025-02-26 18:50:00,1720,32.39,marketplace,RU,122.6,2,34.1,0,0,0,0
902211,2025-02-26 19:27:00,1371,35.64,travel,RU,95.4,0,315.8,0,0,0,0
902212,2025-02-26 20:04:00,1844,13.88,pharmacy,RU,5.5,3,58.2,0,0,0,0
902213,2025-02-26 20:41:00,1751,11.97,pharmacy,RU,162.8,5,656.6,0,0,0,0
902214,2025-02-26 21:18:00,1357,51.39,marketplace,RU,109.2,4,1052.5,0,0,0,0
902215,2025-02-26 21:55:00,1009,22.61,electronics,TR,171.0,2,169.4,0,0,0,0
902216,2025-02-26 22:32:00,1124,47.37,marketplace,RU,102.5,1,178.5,0,0,0,0
902217,2025-02-26 23:09:00,1247,127.22,games,AE,265.6,3,32.5,0,1,0,0
902218,2025-02-26 23:46:00,1252,20.88,pharmacy,AM,8.0,2,363.8,0,1,0,0
902219,2025-02-27 00:23:00,1300,18.36,electronics,RU,142.9,1,148.8,0,1,0,0
902220,2025-02-27 01:00:00,1811,23.53,grocery,RU,198.4,4,188.6,0,1,0,0
902221,2025-02-27 01:37:00,1573,32.62,grocery,RU,48.9,2,55.5,0,1,0,0
902222,2025-02-27 02:14:00,1162,54.75,travel,AE,11.5,2,49.8,0,1,0,0
902223,2025-02-27 02:51:00,1599,30.71,games,RU,329.9,3,761.0,0,1,0,0
902224,2025-02-27 03:28:00,1048,204.53,electronics,AM,79.7,5,222.3,0,1,1,1
902225,2025-02-27 04:05:00,1055,46.01,electronics,AE,294.7,0,10.5,0,1,0,0
902226,2025-02-27 04:42:00,1547,63.61,pharmacy,RU,77.5,0,144.1,0,1,0,0
902227,2025-02-27 05:19:00,1184,30.47,pharmacy,TR,76.6,2,10.3,0,1,0,0
902228,2025-02-27 05:56:00,1371,78.31,games,KZ,200.1,2,825.0,0,1,0,0
902229,2025-02-27 06:33:00,1701,26.19,games,RU,66.3,1,951.1,0,0,0,0
902230,2025-02-27 07:10:00,1330,17.64,marketplace,TR,56.8,2,354.1,0,0,0,0
902231,2025-02-27 07:47:00,1163,71.15,electronics,RU,553.3,3,96.3,0,0,0,0
902232,2025-02-27 08:24:00,1849,29.92,marketplace,RU,0.6,1,290.7,0,0,0,0
902233,2025-02-27 09:01:00,1243,39.28,marketplace,RU,42.8,3,527.3,0,0,0,0
902234,2025-02-27 09:38:00,1560,76.23,travel,KZ,135.4,1,72.9,0,0,0,0
902235,2025-02-27 10:15:00,1137,35.7,travel,KZ,180.5,2,430.0,0,0,0,0
902236,2025-02-27 10:52:00,1137,27.54,electronics,RU,204.9,4,96.4,0,0,0,0
902237,2025-02-27 11:29:00,1641,19.46,pharmacy,RU,92.9,2,351.8,0,0,0,0
902238,2025-02-27 12:06:00,1763,81.9,electronics,RU,79.6,4,10.5,0,0,0,1
902239,2025-02-27 12:43:00,1023,23.16,electronics,RU,8.5,1,195.0,0,0,0,0
902240,2025-02-27 13:20:00,1828,30.08,pharmacy,RU,16.3,3,15.9,0,0,0,0
902241,2025-02-27 13:57:00,1256,40.78,electronics,AM,343.0,0,468.4,0,0,0,0
902242,2025-02-27 14:34:00,1838,40.63,grocery,RU,103.4,2,387.6,0,0,0,0
902243,2025-02-27 15:11:00,1452,78.44,marketplace,RU,19.3,1,294.7,0,0,0,0
902244,2025-02-27 15:48:00,1650,29.58,grocery,RU,374.5,4,11.0,0,0,0,0
902245,2025-02-27 16:25:00,1005,108.72,marketplace,TR,37.1,0,1061.4,0,0,0,0
902246,2025-02-27 17:02:00,1134,25.18,pharmacy,RU,140.5,3,39.4,0,0,0,0
902247,2025-02-27 17:39:00,1810,43.98,travel,RU,164.7,1,605.8,0,0,0,0
902248,2025-02-27 18:16:00,1140,26.7,games,RU,616.5,4,115.4,0,0,0,0
902249,2025-02-27 18:53:00,1738,207.23,electronics,RU,33.3,1,741.1,0,0,0,0
902250,2025-02-27 19:30:00,1100,22.98,travel,KZ,59.3,1,182.4,0,0,0,0
902251,2025-02-27 20:07:00,1550,24.92,pharmacy,RU,78.2,2,279.6,0,0,0,0
902252,2025-02-27 20:44:00,1316,34.93,marketplace,KZ,145.2,5,179.5,0,0,0,0
902253,2025-02-27 21:21:00,1373,24.78,electronics,RU,103.6,3,184.8,0,0,0,0
902254,2025-02-27 21:58:00,1604,41.81,games,RU,57.8,1,312.0,0,0,0,0
902255,2025-02-27 22:35:00,1132,95.22,marketplace,RU,171.1,0,35.7,0,0,0,0
902256,2025-02-27 23:12:00,1292,35.97,grocery,RU,145.9,2,55.1,0,1,0,0
902257,2025-02-27 23:49:00,1470,37.18,grocery,RU,100.4,2,922.5,0,1,0,0
902258,2025-02-28 00:26:00,1306,25.63,games,RU,64.8,0,244.0,0,1,0,0
902259,2025-02-28 01:03:00,1203,19.99,grocery,RU,20.4,3,365.6,0,1,0,0
902260,2025-02-28 01:40:00,1037,34.36,marketplace,RU,45.2,2,247.6,0,1,0,0
902261,2025-02-28 02:17:00,1542,31.72,grocery,RU,66.1,1,492.3,0,1,0,0
902262,2025-02-28 02:54:00,1052,90.55,pharmacy,RU,41.5,2,384.1,0,1,0,0
902263,2025-02-28 03:31:00,1123,13.29,electronics,RU,279.5,2,1255.6,0,1,0,0
902264,2025-02-28 04:08:00,1201,116.64,marketplace,KZ,58.6,0,777.0,0,1,0,0
902265,2025-02-28 04:45:00,1609,27.6,marketplace,KZ,291.3,2,214.6,0,1,0,0
902266,2025-02-28 05:22:00,1103,36.01,pharmacy,RU,112.0,7,18.9,0,1,0,0
902267,2025-02-28 05:59:00,1274,12.08,games,AM,47.4,1,215.3,0,1,0,0
902268,2025-02-28 06:36:00,1062,52.23,electronics,RU,8.6,2,1696.7,0,0,0,0
902269,2025-02-28 07:13:00,1426,13.27,grocery,RU,3.8,4,211.2,0,0,0,0
902270,2025-02-28 07:50:00,1153,44.08,electronics,RU,17.3,4,34.3,0,0,0,0
902271,2025-02-28 08:27:00,1137,40.37,grocery,KZ,220.1,3,707.4,0,0,0,0
902272,2025-02-28 09:04:00,1272,23.5,pharmacy,RU,29.8,1,90.5,0,0,0,0
902273,2025-02-28 09:41:00,1217,4.91,electronics,RU,283.1,6,221.3,0,0,0,0
902274,2025-02-28 10:18:00,1041,220.21,travel,TR,238.6,1,1217.4,0,0,0,0
902275,2025-02-28 10:55:00,1382,12.2,games,TR,55.0,2,3.8,0,0,0,0
902276,2025-02-28 11:32:00,1427,40.26,pharmacy,KZ,1.3,4,233.0,0,0,0,0
902277,2025-02-28 12:09:00,1389,16.33,games,RU,8.7,1,391.6,0,0,0,0
902278,2025-02-28 12:46:00,1375,80.9,pharmacy,RU,161.2,0,532.3,0,0,0,0
902279,2025-02-28 13:23:00,1849,22.39,grocery,RU,215.6,3,203.8,0,0,0,0
902280,2025-02-28 14:00:00,1233,16.01,electronics,RU,144.3,0,154.6,0,0,0,0
902281,2025-02-28 14:37:00,1285,53.82,pharmacy,RU,44.5,4,109.3,0,0,0,0
902282,2025-02-28 15:14:00,1434,10.03,pharmacy,AM,596.7,4,38.0,0,0,0,0
902283,2025-02-28 15:51:00,1071,21.72,games,RU,82.6,2,382.9,0,0,0,0
902284,2025-02-28 16:28:00,1840,58.63,marketplace,RU,36.5,3,17.5,0,0,0,0
902285,2025-02-28 17:05:00,1445,122.26,marketplace,RU,47.9,1,213.0,0,0,0,0
902286,2025-02-28 17:42:00,1591,13.25,grocery,RU,4.1,3,277.4,0,0,0,0
902287,2025-02-28 18:19:00,1273,18.17,games,KZ,314.7,3,112.2,0,0,0,0
902288,2025-02-28 18:56:00,1587,43.25,marketplace,RU,123.7,2,1250.1,0,0,0,0
902289,2025-02-28 19:33:00,1746,5.22,electronics,KZ,19.4,2,325.5,0,0,0,0
902290,2025-02-28 20:10:00,1491,106.9,grocery,RU,24.1,3,757.2,0,0,0,0
902291,2025-02-28 20:47:00,1178,12.81,grocery,RU,68.6,1,142.2,0,0,0,0
902292,2025-02-28 21:24:00,1581,21.25,pharmacy,RU,273.3,3,127.3,0,0,0,0
902293,2025-02-28 22:01:00,1727,39.84,marketplace,RU,418.2,3,476.5,0,0,0,0
902294,2025-02-28 22:38:00,1589,32.99,pharmacy,AE,18.4,4,156.9,0,0,0,0
902295,2025-02-28 23:15:00,1564,13.23,grocery,KZ,146.4,4,371.1,0,1,0,0
902296,2025-02-28 23:52:00,1394,148.31,travel,RU,71.4,3,256.5,0,1,0,0
902297,2025-03-01 00:29:00,1159,3.1,travel,AE,191.7,2,270.0,1,1,0,0
902298,2025-03-01 01:06:00,1611,11.48,marketplace,RU,18.0,2,1032.2,1,1,0,0
902299,2025-03-01 01:43:00,1344,17.76,games,RU,248.2,3,925.0,1,1,0,0
902300,2025-03-01 02:20:00,1196,13.4,electronics,TR,12.3,2,83.3,1,1,0,0
902301,2025-03-01 02:57:00,1418,94.41,games,KZ,525.5,5,599.0,1,1,0,0
902302,2025-03-01 03:34:00,1019,7.08,pharmacy,KZ,239.0,0,938.4,1,1,0,0
902303,2025-03-01 04:11:00,1443,127.96,games,RU,61.0,1,426.5,1,1,0,0
902304,2025-03-01 04:48:00,1465,24.52,travel,RU,237.6,2,86.3,1,1,0,0
902305,2025-03-01 05:25:00,1337,9.25,pharmacy,AM,168.8,0,221.7,1,1,0,0
902306,2025-03-01 06:02:00,1597,4.75,electronics,RU,176.0,1,220.6,1,0,0,0
902307,2025-03-01 06:39:00,1496,25.96,grocery,KZ,161.4,2,63.5,1,0,0,0
902308,2025-03-01 07:16:00,1311,16.75,marketplace,KZ,192.9,4,572.6,1,0,0,0
902309,2025-03-01 07:53:00,1609,38.97,pharmacy,TR,47.5,0,440.5,1,0,0,0
902310,2025-03-01 08:30:00,1099,21.0,pharmacy,RU,63.5,3,376.0,1,0,0,0
902311,2025-03-01 09:07:00,1430,74.46,marketplace,RU,342.6,3,557.3,1,0,0,0
902312,2025-03-01 09:44:00,1119,27.71,pharmacy,RU,159.1,2,731.1,1,0,0,0
902313,2025-03-01 10:21:00,1512,21.51,grocery,RU,182.5,0,1674.6,1,0,0,0
902314,2025-03-01 10:58:00,1015,75.64,marketplace,RU,190.3,3,300.4,1,0,0,0
902315,2025-03-01 11:35:00,1730,38.68,grocery,RU,25.4,2,915.4,1,0,0,0
902316,2025-03-01 12:12:00,1026,63.25,pharmacy,RU,26.1,2,99.5,1,0,0,0
902317,2025-03-01 12:49:00,1423,88.57,marketplace,RU,287.8,3,844.1,1,0,0,0
902318,2025-03-01 13:26:00,1566,24.18,travel,RU,436.8,1,39.1,1,0,0,0
902319,2025-03-01 14:03:00,1353,32.6,electronics,RU,96.3,3,410.9,1,0,0,0
902320,2025-03-01 14:40:00,1183,67.32,marketplace,RU,104.9,4,883.3,1,0,0,0
902321,2025-03-01 15:17:00,1210,3.47,travel,RU,25.2,2,670.1,1,0,0,0
902322,2025-03-01 15:54:00,1716,28.74,marketplace,RU,267.8,2,408.1,1,0,0,0
902323,2025-03-01 16:31:00,1111,25.73,electronics,RU,42.3,3,369.7,1,0,0,0
902324,2025-03-01 17:08:00,1604,44.11,electronics,RU,99.7,2,523.0,1,0,0,0
902325,2025-03-01 17:45:00,1248,15.32,games,RU,218.6,1,1199.2,1,0,0,0
902326,2025-03-01 18:22:00,1010,84.43,travel,RU,14.4,2,1107.8,1,0,0,0
902327,2025-03-01 18:59:00,1345,16.22,pharmacy,KZ,311.9,2,453.4,1,0,0,0
902328,2025-03-01 19:36:00,1080,20.84,electronics,AE,70.4,2,446.7,1,0,0,0
902329,2025-03-01 20:13:00,1649,17.32,pharmacy,RU,93.3,1,286.5,1,0,0,0
902330,2025-03-01 20:50:00,1653,95.29,travel,RU,94.4,3,137.3,1,0,0,0
902331,2025-03-01 21:27:00,1184,4.82,travel,AM,116.8,4,97.3,1,0,0,0
902332,2025-03-01 22:04:00,1657,157.31,pharmacy,RU,275.4,2,124.6,1,0,0,0
902333,2025-03-01 22:41:00,1596,118.63,electronics,RU,37.0,3,143.0,1,0,0,0
902334,2025-03-01 23:18:00,1574,18.95,electronics,RU,38.5,4,328.3,1,1,0,0
902335,2025-03-01 23:55:00,1067,79.38,games,TR,295.2,0,53.9,1,1,0,0
902336,2025-03-02 00:32:00,1108,35.41,electronics,RU,177.1,3,190.4,1,1,0,0
902337,2025-03-02 01:09:00,1134,139.44,travel,RU,60.6,0,796.8,1,1,0,0
902338,2025-03-02 01:46:00,1695,74.11,travel,KZ,82.8,4,67.9,1,1,0,0
902339,2025-03-02 02:23:00,1277,226.75,games,RU,329.9,1,69.0,1,1,1,1
902340,2025-03-02 03:00:00,1450,7.72,travel,TR,79.4,0,210.6,1,1,0,0
902341,2025-03-02 03:37:00,1399,37.42,games,TR,177.9,4,395.3,1,1,0,0
902342,2025-03-02 04:14:00,1849,6.67,electronics,KZ,259.5,1,243.3,1,1,0,0
902343,2025-03-02 04:51:00,1153,19.75,marketplace,RU,80.3,3,806.0,1,1,0,0
902344,2025-03-02 05:28:00,1661,238.58,marketplace,RU,408.3,4,4.6,1,1,0,0
902345,2025-03-02 06:05:00,1095,48.01,grocery,RU,77.7,2,48.9,1,0,0,0
902346,2025-03-02 06:42:00,1831,76.41,grocery,RU,370.9,1,1403.2,1,0,1,0
902347,2025-03-02 07:19:00,1480,50.03,grocery,RU,37.5,2,51.5,1,0,0,0
902348,2025-03-02 07:56:00,1224,47.25,electronics,RU,47.0,0,198.0,1,0,0,0
902349,2025-03-02 08:33:00,1350,19.69,pharmacy,RU,138.9,1,513.2,1,0,0,0
902350,2025-03-02 09:10:00,1619,16.65,electronics,KZ,607.8,6,1335.9,1,0,0,0
902351,2025-03-02 09:47:00,1353,19.22,games,AM,7.1,4,1618.5,1,0,0,0
902352,2025-03-02 10:24:00,1057,2.7,electronics,RU,84.2,2,640.2,1,0,0,0
902353,2025-03-02 11:01:00,1261,29.26,grocery,RU,22.2,4,1224.4,1,0,0,0
902354,2025-03-02 11:38:00,1778,39.09,grocery,RU,148.8,3,113.5,1,0,0,0
902355,2025-03-02 12:15:00,1315,18.04,marketplace,RU,314.1,5,370.4,1,0,0,0
902356,2025-03-02 12:52:00,1417,28.01,games,RU,246.9,3,49.9,1,0,0,0
902357,2025-03-02 13:29:00,1156,50.53,games,RU,147.9,3,252.2,1,0,0,0
902358,2025-03-02 14:06:00,1022,69.85,electronics,RU,196.4,3,310.2,1,0,0,0
902359,2025-03-02 14:43:00,1229,10.72,travel,RU,42.1,2,492.7,1,0,0,0
902360,2025-03-02 15:20:00,1737,15.41,games,AE,432.5,4,363.2,1,0,0,0
902361,2025-03-02 15:57:00,1460,62.03,pharmacy,TR,19.4,2,561.4,1,0,0,0
902362,2025-03-02 16:34:00,1320,53.52,games,RU,143.6,2,598.8,1,0,0,0
902363,2025-03-02 17:11:00,1443,105.63,games,RU,69.2,1,716.8,1,0,0,0
902364,2025-03-02 17:48:00,1690,101.76,games,RU,306.8,3,342.3,1,0,0,0
902365,2025-03-02 18:25:00,1770,276.83,travel,RU,561.1,3,93.5,1,0,0,0
902366,2025-03-02 19:02:00,1270,24.2,pharmacy,RU,18.9,3,428.3,1,0,0,0
902367,2025-03-02 19:39:00,1707,130.41,electronics,RU,83.4,2,393.8,1,0,0,0
902368,2025-03-02 20:16:00,1681,13.76,pharmacy,RU,6.9,1,97.6,1,0,0,0
902369,2025-03-02 20:53:00,1006,271.69,travel,AE,16.7,3,61.5,1,0,0,0
902370,2025-03-02 21:30:00,1759,47.43,games,KZ,8.2,2,384.2,1,0,0,0
902371,2025-03-02 22:07:00,1195,51.31,travel,RU,332.4,0,211.6,1,0,0,0
902372,2025-03-02 22:44:00,1651,76.78,games,AM,30.1,6,307.4,1,0,1,1
902373,2025-03-02 23:21:00,1754,9.3,pharmacy,RU,164.4,6,733.4,1,1,0,0
902374,2025-03-02 23:58:00,1487,11.97,electronics,RU,176.1,1,757.7,1,1,0,0
902375,2025-03-03 00:35:00,1267,34.96,travel,KZ,91.7,2,305.6,0,1,0,0
902376,2025-03-03 01:12:00,1726,43.0,travel,RU,355.9,7,575.8,0,1,0,0
902377,2025-03-03 01:49:00,1406,205.26,grocery,RU,8.2,3,133.0,0,1,0,0
902378,2025-03-03 02:26:00,1652,13.41,marketplace,RU,255.4,1,1044.3,0,1,0,0
902379,2025-03-03 03:03:00,1573,125.99,pharmacy,RU,84.2,2,302.7,0,1,0,0
902380,2025-03-03 03:40:00,1272,24.8,grocery,RU,231.6,3,73.7,0,1,0,0
902381,2025-03-03 04:17:00,1461,24.49,grocery,AM,241.4,1,341.0,0,1,0,0
902382,2025-03-03 04:54:00,1170,27.18,marketplace,AM,5.3,2,1012.3,0,1,0,0
902383,2025-03-03 05:31:00,1004,23.93,marketplace,RU,142.9,1,40.5,0,1,0,0
902384,2025-03-03 06:08:00,1586,48.81,pharmacy,RU,20.1,0,248.7,0,0,0,0
902385,2025-03-03 06:45:00,1175,22.08,pharmacy,TR,31.9,3,720.2,0,0,0,0
902386,2025-03-03 07:22:00,1441,8.85,marketplace,TR,104.8,2,76.6,0,0,0,0
902387,2025-03-03 07:59:00,1085,24.75,games,RU,45.4,2,41.9,0,0,0,0
902388,2025-03-03 08:36:00,1556,47.51,grocery,TR,37.7,0,60.0,0,0,0,0
902389,2025-03-03 09:13:00,1142,8.92,travel,AM,35.5,3,94.0,0,0,0,0
902390,2025-03-03 09:50:00,1211,53.18,electronics,RU,27.6,3,367.5,0,0,0,0
902391,2025-03-03 10:27:00,1125,91.15,electronics,RU,273.6,2,47.6,0,0,0,0
902392,2025-03-03 11:04:00,1779,119.34,marketplace,TR,115.5,7,124.1,0,0,0,0
902393,2025-03-03 11:41:00,1529,42.69,games,KZ,381.7,4,2.0,0,0,0,0
902394,2025-03-03 12:18:00,1565,6.21,marketplace,RU,37.2,2,828.6,0,0,0,0
902395,2025-03-03 12:55:00,1345,56.42,grocery,TR,77.6,2,2485.9,0,0,0,0
902396,2025-03-03 13:32:00,1729,75.22,marketplace,AM,100.9,3,868.1,0,0,0,0
902397,2025-03-03 14:09:00,1056,16.83,games,RU,116.4,2,566.4,0,0,0,0
902398,2025-03-03 14:46:00,1351,29.51,games,RU,2.3,1,108.8,0,0,0,0
902399,2025-03-03 15:23:00,1069,48.68,electronics,TR,196.9,1,137.5,0,0,0,0
902400,2025-03-03 16:00:00,1592,157.36,games,RU,29.4,4,134.7,0,0,0,0
902401,2025-03-03 16:37:00,1807,25.02,games,RU,33.3,1,1471.0,0,0,0,0
902402,2025-03-03 17:14:00,1651,70.25,pharmacy,AM,140.5,4,587.5,0,0,0,0
902403,2025-03-03 17:51:00,1131,41.87,grocery,KZ,178.6,1,301.9,0,0,0,0
902404,2025-03-03 18:28:00,1669,37.69,games,RU,288.2,2,131.8,0,0,0,0
902405,2025-03-03 19:05:00,1215,104.32,grocery,RU,32.1,2,191.0,0,0,0,0
902406,2025-03-03 19:42:00,1296,14.91,grocery,AM,181.8,1,240.8,0,0,0,0
902407,2025-03-03 20:19:00,1488,38.76,travel,RU,34.8,1,947.7,0,0,0,0
902408,2025-03-03 20:56:00,1385,32.28,grocery,RU,88.6,3,155.8,0,0,0,0
902409,2025-03-03 21:33:00,1159,8.12,pharmacy,TR,84.4,2,976.1,0,0,0,0
902410,2025-03-03 22:10:00,1450,95.52,travel,KZ,58.4,2,208.2,0,0,0,0
902411,2025-03-03 22:47:00,1167,66.43,electronics,RU,31.7,1,780.4,0,0,0,0
902412,2025-03-03 23:24:00,1610,32.48,electronics,RU,256.5,1,316.8,0,1,0,0
902413,2025-03-04 00:01:00,1061,24.9,travel,RU,249.6,3,441.8,0,1,0,0
902414,2025-03-04 00:38:00,1688,31.51,games,RU,222.7,3,135.2,0,1,0,0
902415,2025-03-04 01:15:00,1833,59.54,pharmacy,AE,72.5,3,222.1,0,1,0,0
902416,2025-03-04 01:52:00,1634,33.04,games,RU,95.4,2,567.6,0,1,0,0
902417,2025-03-04 02:29:00,1515,17.27,games,RU,468.7,1,125.4,0,1,0,0
902418,2025-03-04 03:06:00,1374,19.78,games,RU,52.9,2,600.6,0,1,0,0
902419,2025-03-04 03:43:00,1450,31.16,games,RU,236.0,3,605.9,0,1,0,0
902420,2025-03-04 04:20:00,1435,13.61,travel,RU,103.9,1,1147.9,0,1,0,0
902421,2025-03-04 04:57:00,1755,42.52,electronics,RU,18.9,3,136.3,0,1,0,0
902422,2025-03-04 05:34:00,1108,15.43,games,RU,64.0,2,541.4,0,1,0,0
902423,2025-03-04 06:11:00,1505,13.34,grocery,KZ,104.0,4,205.2,0,0,0,0
902424,2025-03-04 06:48:00,1467,557.7,electronics,KZ,16.0,2,542.1,0,0,0,0
902425,2025-03-04 07:25:00,1223,180.52,grocery,RU,40.1,0,58.7,0,0,0,0
902426,2025-03-04 08:02:00,1350,35.86,travel,RU,9.3,1,278.6,0,0,0,0
902427,2025-03-04 08:39:00,1401,67.76,marketplace,RU,325.7,1,263.3,0,0,0,0
902428,2025-03-04 09:16:00,1029,78.95,marketplace,RU,241.1,0,625.4,0,0,0,0
902429,2025-03-04 09:53:00,1405,29.43,grocery,AM,53.1,2,647.5,0,0,0,0
902430,2025-03-04 10:30:00,1145,40.63,pharmacy,KZ,197.4,3,492.0,0,0,0,0
902431,2025-03-04 11:07:00,1338,24.88,grocery,RU,64.1,3,1521.9,0,0,0,0
902432,2025-03-04 11:44:00,1236,97.52,marketplace,KZ,158.2,1,809.9,0,0,0,0
902433,2025-03-04 12:21:00,1640,98.74,electronics,RU,240.9,3,136.9,0,0,0,0
902434,2025-03-04 12:58:00,1816,128.47,grocery,RU,52.4,1,52.4,0,0,0,0
902435,2025-03-04 13:35:00,1093,40.02,pharmacy,RU,68.8,2,276.8,0,0,0,0
902436,2025-03-04 14:12:00,1218,221.63,pharmacy,RU,321.1,0,592.7,0,0,0,0
902437,2025-03-04 14:49:00,1135,29.41,travel,RU,64.9,4,184.0,0,0,0,0
902438,2025-03-04 15:26:00,1410,198.79,games,RU,123.9,4,337.2,0,0,0,0
902439,2025-03-04 16:03:00,1316,20.76,pharmacy,RU,5.3,1,220.7,0,0,0,0
902440,2025-03-04 16:40:00,1386,9.8,marketplace,RU,182.6,2,292.8,0,0,0,0
902441,2025-03-04 17:17:00,1060,195.4,travel,RU,139.7,3,122.6,0,0,0,0
902442,2025-03-04 17:54:00,1740,57.07,pharmacy,RU,30.9,3,212.3,0,0,0,0
902443,2025-03-04 18:31:00,1839,50.26,pharmacy,RU,215.5,2,464.9,0,0,0,0
902444,2025-03-04 19:08:00,1774,22.77,pharmacy,RU,191.5,3,34.7,0,0,0,0
902445,2025-03-04 19:45:00,1421,14.72,marketplace,RU,132.5,0,46.7,0,0,0,0
902446,2025-03-04 20:22:00,1566,16.03,marketplace,RU,211.5,2,757.5,0,0,0,0
902447,2025-03-04 20:59:00,1042,35.68,travel,KZ,50.8,2,193.7,0,0,0,0
902448,2025-03-04 21:36:00,1519,27.52,electronics,RU,14.0,1,269.8,0,0,0,0
902449,2025-03-04 22:13:00,1516,5.49,marketplace,KZ,324.9,1,540.4,0,0,0,0
902450,2025-03-04 22:50:00,1624,144.66,travel,RU,456.1,4,262.8,0,0,0,0
902451,2025-03-04 23:27:00,1663,21.59,marketplace,KZ,66.9,4,237.6,0,1,0,0
902452,2025-03-05 00:04:00,1000,96.02,marketplace,RU,146.7,1,2103.5,0,1,0,0
902453,2025-03-05 00:41:00,1346,16.69,grocery,TR,68.0,3,77.8,0,1,0,0
902454,2025-03-05 01:18:00,1412,36.21,grocery,RU,78.6,2,707.2,0,1,0,0
902455,2025-03-05 01:55:00,1408,75.57,games,AE,51.6,2,2.1,0,1,0,0
902456,2025-03-05 02:32:00,1466,66.75,grocery,RU,145.3,2,142.0,0,1,0,0
902457,2025-03-05 03:09:00,1595,24.75,games,RU,112.7,2,204.9,0,1,0,0
902458,2025-03-05 03:46:00,1499,49.82,grocery,RU,11.8,1,56.5,0,1,0,0
902459,2025-03-05 04:23:00,1198,57.88,marketplace,RU,259.1,6,89.9,0,1,0,0
902460,2025-03-05 05:00:00,1564,27.57,travel,RU,2.4,0,154.0,0,1,0,0
902461,2025-03-05 05:37:00,1508,11.56,pharmacy,RU,114.1,3,234.9,0,1,0,0
902462,2025-03-05 06:14:00,1169,17.96,travel,RU,4.7,0,166.9,0,0,0,0
902463,2025-03-05 06:51:00,1536,22.39,pharmacy,RU,200.9,1,21.5,0,0,0,0
902464,2025-03-05 07:28:00,1443,32.25,pharmacy,RU,146.9,3,488.2,0,0,0,0
902465,2025-03-05 08:05:00,1683,132.04,electronics,RU,450.2,3,1183.9,0,0,0,0
902466,2025-03-05 08:42:00,1333,71.29,pharmacy,RU,71.3,1,791.9,0,0,0,0
902467,2025-03-05 09:19:00,1757,15.11,pharmacy,RU,249.7,1,377.7,0,0,0,0
902468,2025-03-05 09:56:00,1456,164.49,electronics,KZ,147.4,1,738.4,0,0,0,0
902469,2025-03-05 10:33:00,1799,29.34,grocery,RU,207.8,3,108.1,0,0,0,0
