user_id,group,user_segment,impressions,clicks,orders,revenue,session_minutes
203199,treatment,new,9,0,0,0.0,2.41
203200,control,returning,8,0,0,0.0,1.31
203201,treatment,returning,5,0,0,0.0,1.66
203202,treatment,returning,5,0,0,0.0,3.37
203203,treatment,new,6,1,0,0.0,7.45
203204,treatment,vip,15,3,0,0.0,2.84
203205,control,returning,8,0,0,0.0,5.79
203206,control,new,7,0,0,0.0,5.03
203207,treatment,new,5,0,0,0.0,11.68
203208,control,returning,5,0,0,0.0,11.88
203209,control,returning,6,0,0,0.0,7.28
203210,control,returning,9,0,0,0.0,11.61
203211,treatment,new,5,0,0,0.0,18.98
203212,treatment,vip,11,2,0,0.0,4.82
203213,control,new,6,0,0,0.0,2.21
203214,control,new,7,0,0,0.0,6.3
203215,treatment,returning,6,1,0,0.0,3.32
203216,control,new,6,0,0,0.0,10.72
203217,control,returning,8,1,0,0.0,7.93
203218,control,new,10,0,0,0.0,3.37
203219,control,new,3,0,0,0.0,13.28
203220,control,returning,9,1,0,0.0,5.34
203221,control,returning,4,1,0,0.0,9.36
203222,treatment,returning,6,0,0,0.0,7.01
203223,treatment,new,8,0,0,0.0,9.01
203224,control,returning,7,0,0,0.0,10.14
203225,treatment,new,4,0,0,0.0,19.49
203226,treatment,returning,12,1,0,0.0,4.04
203227,treatment,returning,7,1,0,0.0,8.44
203228,control,returning,5,0,0,0.0,0.55
203229,treatment,new,7,0,0,0.0,7.88
203230,treatment,new,2,0,0,0.0,0.55
203231,control,new,4,1,0,0.0,6.38
203232,control,returning,9,1,0,0.0,3.31
203233,treatment,new,8,1,0,0.0,10.74
203234,control,vip,10,1,0,0.0,4.85
203235,control,new,4,0,0,0.0,5.07
203236,treatment,new,5,0,0,0.0,1.67
203237,control,returning,5,0,0,0.0,4.39
203238,treatment,returning,8,0,0,0.0,4.54
203239,control,vip,12,2,1,13.23,6.81
203240,control,returning,6,0,0,0.0,5.18
203241,treatment,returning,11,2,0,0.0,7.82
203242,treatment,new,8,0,0,0.0,10.84
203243,control,vip,13,2,0,0.0,6.18
203244,control,returning,10,0,0,0.0,4.15
203245,treatment,returning,8,1,0,0.0,3.2
203246,treatment,returning,10,1,0,0.0,1.57
203247,control,new,8,0,0,0.0,11.13
203248,control,new,6,0,0,0.0,12.23
203249,treatment,returning,6,1,0,0.0,11.75
203250,control,returning,10,1,1,52.68,5.64
203251,treatment,new,4,0,0,0.0,7.66
203252,control,new,6,1,0,0.0,8.7
203253,treatment,new,10,1,0,0.0,1.38
203254,control,returning,3,0,0,0.0,5.77
203255,treatment,returning,8,1,0,0.0,10.68
203256,treatment,returning,2,1,0,0.0,6.79
203257,treatment,new,8,0,0,0.0,13.33
203258,control,new,4,0,0,0.0,2.61
203259,treatment,returning,4,0,0,0.0,7.83
203260,treatment,new,6,2,0,0.0,7.25
203261,control,new,5,0,0,0.0,9.07
203262,control,new,10,2,0,0.0,0.95
203263,treatment,returning,7,0,0,0.0,6.96
203264,treatment,returning,3,1,0,0.0,14.41
203265,control,vip,11,0,0,0.0,3.97
203266,treatment,new,4,2,1,27.22,2.95
203267,control,new,6,1,1,26.1,8.35
203268,treatment,returning,7,0,0,0.0,7.35
203269,treatment,returning,7,0,0,0.0,12.83
203270,control,returning,14,0,0,0.0,2.96
203271,treatment,new,2,0,0,0.0,10.33
203272,control,new,6,0,0,0.0,6.68
203273,treatment,returning,10,3,0,0.0,9.19
203274,treatment,returning,9,1,1,23.97,8.1
203275,control,new,8,0,0,0.0,3.08
203276,treatment,returning,8,1,0,0.0,7.46
203277,treatment,returning,8,0,0,0.0,2.98
203278,control,returning,8,1,0,0.0,3.47
203279,control,new,8,0,0,0.0,4.57
203280,control,vip,6,0,0,0.0,4.22
203281,control,new,10,1,0,0.0,6.89
203282,control,returning,4,0,0,0.0,0.94
203283,control,vip,14,0,0,0.0,6.1
203284,treatment,new,6,0,0,0.0,0.91
203285,treatment,new,11,2,1,25.17,11.19
203286,treatment,returning,7,0,0,0.0,0.69
203287,treatment,new,6,0,0,0.0,5.6
203288,treatment,returning,7,0,0,0.0,4.05
203289,treatment,new,9,2,0,0.0,13.3
203290,control,new,8,0,0,0.0,11.67
203291,control,returning,6,0,0,0.0,12.22
203292,control,new,7,0,0,0.0,2.62
203293,treatment,new,4,0,0,0.0,3.58
203294,treatment,returning,8,0,0,0.0,5.24
203295,treatment,new,7,1,0,0.0,5.97
203296,control,returning,8,0,0,0.0,4.84
203297,control,returning,11,1,0,0.0,4.1
203298,treatment,new,9,2,0,0.0,7.78
203299,control,vip,9,3,1,40.47,8.74
203300,control,returning,12,1,0,0.0,5.74
203301,treatment,returning,9,3,1,19.88,2.99
203302,treatment,vip,15,1,0,0.0,9.04
203303,treatment,new,8,0,0,0.0,7.26
203304,treatment,new,7,0,0,0.0,2.99
203305,treatment,new,5,0,0,0.0,9.4
203306,treatment,returning,6,0,0,0.0,3.04
203307,control,vip,10,1,0,0.0,8.88
203308,control,returning,4,2,0,0.0,14.02
203309,treatment,new,10,0,0,0.0,5.51
203310,control,returning,7,0,0,0.0,3.79
203311,treatment,returning,7,0,0,0.0,2.28
203312,treatment,returning,6,1,0,0.0,6.93
203313,treatment,returning,8,0,0,0.0,3.41
203314,treatment,new,8,0,0,0.0,5.37
203315,treatment,returning,2,0,0,0.0,2.86
203316,control,new,7,0,0,0.0,2.25
203317,treatment,returning,3,0,0,0.0,3.56
203318,treatment,returning,2,0,0,0.0,4.35
203319,treatment,new,12,0,0,0.0,6.88
203320,control,new,8,1,0,0.0,2.98
203321,control,new,8,1,0,0.0,8.99
203322,treatment,vip,12,4,0,0.0,7.15
203323,control,new,6,0,0,0.0,14.32
203324,treatment,new,8,1,1,28.54,5.18
203325,control,new,4,1,0,0.0,6.66
203326,control,returning,9,1,0,0.0,4.11
203327,treatment,returning,7,3,0,0.0,3.53
203328,control,new,9,0,0,0.0,9.54
203329,control,returning,8,0,0,0.0,2.33
203330,control,returning,9,0,0,0.0,4.58
203331,treatment,new,6,0,0,0.0,21.38
203332,treatment,new,5,2,0,0.0,2.86
203333,control,new,5,0,0,0.0,9.38
203334,control,returning,4,0,0,0.0,3.04
203335,control,vip,11,0,0,0.0,6.98
203336,treatment,vip,12,1,0,0.0,4.84
203337,treatment,new,10,1,0,0.0,5.65
203338,control,returning,6,0,0,0.0,6.22
203339,treatment,returning,6,1,0,0.0,7.62
203340,control,returning,8,0,0,0.0,12.08
203341,control,new,5,0,0,0.0,3.33
203342,treatment,vip,12,2,0,0.0,10.76
203343,treatment,new,8,1,0,0.0,9.32
203344,control,new,6,0,0,0.0,2.67
203345,control,new,8,0,0,0.0,9.19
203346,control,vip,17,2,0,0.0,5.22
203347,control,returning,10,1,0,0.0,6.65
203348,control,new,9,0,0,0.0,2.28
203349,control,returning,14,1,1,14.98,2.61
203350,treatment,returning,10,0,0,0.0,3.82
203351,control,vip,10,2,1,19.65,7.22
203352,treatment,new,4,0,0,0.0,4.05
203353,treatment,new,6,2,0,0.0,5.44
203354,control,new,8,0,0,0.0,6.61
203355,control,new,12,0,0,0.0,12.18
203356,control,new,4,0,0,0.0,3.62
203357,control,new,6,1,0,0.0,3.57
203358,treatment,new,8,0,0,0.0,3.64
203359,treatment,returning,8,0,0,0.0,2.51
203360,treatment,returning,5,0,0,0.0,5.34
203361,control,returning,7,1,0,0.0,8.08
203362,treatment,new,8,0,0,0.0,6.67
203363,treatment,new,6,0,0,0.0,1.28
203364,treatment,new,7,0,0,0.0,6.57
203365,treatment,returning,9,0,0,0.0,0.9
203366,control,returning,11,0,0,0.0,6.85
203367,control,returning,3,0,0,0.0,2.86
203368,treatment,vip,11,1,0,0.0,7.52
203369,control,returning,3,0,0,0.0,2.78
203370,control,new,7,1,0,0.0,4.24
203371,control,vip,13,1,1,85.91,1.76
203372,control,new,8,1,0,0.0,1.08
203373,treatment,returning,12,0,0,0.0,5.47
203374,treatment,returning,6,2,0,0.0,5.19
203375,control,returning,13,1,0,0.0,12.7
203376,treatment,new,8,0,0,0.0,3.28
203377,treatment,returning,11,1,0,0.0,11.72
203378,treatment,new,5,1,0,0.0,1.9
203379,treatment,vip,10,3,0,0.0,3.8
203380,control,returning,5,2,0,0.0,8.87
203381,control,vip,9,2,0,0.0,12.54
203382,treatment,returning,8,0,0,0.0,0.85
203383,control,new,6,1,0,0.0,25.47
203384,control,new,4,0,0,0.0,19.99
203385,treatment,returning,9,1,0,0.0,8.73
203386,control,returning,7,1,0,0.0,3.43
203387,control,returning,7,0,0,0.0,11.83
203388,treatment,returning,6,0,0,0.0,2.26
203389,treatment,returning,7,1,1,21.89,7.23
203390,treatment,new,11,0,0,0.0,8.25
203391,treatment,new,3,0,0,0.0,15.45
203392,control,returning,7,0,0,0.0,8.58
203393,control,new,12,1,0,0.0,2.93
203394,treatment,returning,11,0,0,0.0,8.05
203395,control,returning,4,1,0,0.0,8.45
203396,control,returning,11,4,0,0.0,4.57
203397,treatment,new,2,0,0,0.0,5.92
203398,control,returning,6,0,0,0.0,7.08
203399,control,returning,8,0,0,0.0,3.21
203400,control,returning,8,1,0,0.0,10.32
203401,treatment,new,6,0,0,0.0,6.91
203402,control,returning,3,1,0,0.0,8.0
203403,treatment,new,9,0,0,0.0,2.66
203404,control,new,6,1,0,0.0,13.36
203405,treatment,new,7,0,0,0.0,7.89
203406,control,returning,6,0,0,0.0,6.66
203407,control,new,9,1,0,0.0,17.27
203408,control,returning,7,0,0,0.0,7.29
203409,treatment,new,7,0,0,0.0,2.47
203410,control,new,5,2,0,0.0,5.01
203411,control,new,10,1,0,0.0,13.69
203412,treatment,new,9,1,0,0.0,7.61
203413,treatment,new,5,0,0,0.0,2.59
203414,treatment,returning,3,1,0,0.0,0.76
203415,treatment,new,10,0,0,0.0,8.2
203416,treatment,new,9,0,0,0.0,5.15
203417,treatment,new,5,1,0,0.0,7.97
203418,control,returning,8,1,0,0.0,4.58
203419,control,vip,14,3,1,28.21,14.42
203420,control,returning,4,0,0,0.0,7.18
203421,treatment,new,11,1,1,28.56,5.69
203422,control,returning,8,0,0,0.0,12.3
203423,treatment,new,5,1,0,0.0,1.76
203424,treatment,new,10,1,0,0.0,4.51
203425,control,new,7,1,0,0.0,6.5
203426,control,returning,3,1,0,0.0,1.27
203427,treatment,returning,6,0,0,0.0,4.09
203428,treatment,new,4,0,0,0.0,3.98
203429,treatment,new,3,1,1,100.39,7.24
203430,control,new,10,0,0,0.0,7.75
203431,control,returning,4,0,0,0.0,2.6
203432,treatment,returning,7,1,0,0.0,3.39
203433,control,vip,12,2,0,0.0,4.2
203434,control,new,2,0,0,0.0,2.03
203435,control,returning,10,1,0,0.0,2.32
203436,treatment,new,8,0,0,0.0,7.45
203437,treatment,new,8,2,0,0.0,9.35
203438,control,new,4,0,0,0.0,3.2
203439,treatment,returning,6,0,0,0.0,11.87
203440,treatment,vip,16,3,0,0.0,4.88
203441,treatment,new,6,1,0,0.0,2.49
203442,control,new,6,0,0,0.0,8.19
203443,treatment,returning,4,0,0,0.0,16.44
203444,treatment,returning,7,1,0,0.0,4.06
203445,control,new,5,0,0,0.0,2.25
203446,treatment,returning,11,1,0,0.0,10.25
203447,treatment,returning,7,1,0,0.0,6.23
203448,control,returning,5,0,0,0.0,10.08
203449,treatment,returning,6,0,0,0.0,1.09
203450,control,new,7,0,0,0.0,3.86
203451,treatment,new,7,0,0,0.0,5.68
203452,control,returning,6,1,0,0.0,7.02
203453,control,returning,10,0,0,0.0,13.9
203454,control,new,1,0,0,0.0,1.69
203455,control,vip,17,3,0,0.0,7.09
203456,treatment,returning,5,0,0,0.0,7.91
203457,control,returning,10,0,0,0.0,8.96
203458,treatment,returning,7,1,0,0.0,4.2
203459,control,new,4,0,0,0.0,7.52
203460,control,new,3,1,0,0.0,4.08
203461,treatment,returning,4,0,0,0.0,2.65
203462,treatment,new,8,1,0,0.0,3.22
203463,control,returning,7,0,0,0.0,5.3
203464,control,new,8,2,0,0.0,7.57
203465,treatment,returning,5,2,0,0.0,11.6
203466,control,returning,5,0,0,0.0,8.97
203467,control,new,7,0,0,0.0,6.61
203468,treatment,returning,8,0,0,0.0,9.85
203469,control,returning,15,2,0,0.0,4.19
203470,treatment,new,2,0,0,0.0,4.68
203471,control,new,8,2,0,0.0,16.24
203472,control,new,11,1,0,0.0,7.62
203473,control,new,5,0,0,0.0,2.32
203474,control,new,7,0,0,0.0,1.38
203475,treatment,new,6,0,0,0.0,7.39
203476,treatment,new,9,0,0,0.0,0.36
203477,control,returning,11,2,0,0.0,2.29
203478,treatment,vip,14,1,1,27.99,15.26
203479,treatment,returning,3,0,0,0.0,3.11
203480,treatment,new,10,1,0,0.0,9.52
203481,control,new,8,1,0,0.0,1.17
203482,control,vip,8,0,0,0.0,4.87
203483,control,vip,14,1,0,0.0,4.68
203484,treatment,new,15,0,0,0.0,2.92
203485,control,returning,7,0,0,0.0,0.79
203486,control,returning,11,3,0,0.0,6.65
203487,control,returning,5,0,0,0.0,11.76
203488,treatment,returning,7,1,0,0.0,11.61
203489,control,new,7,0,0,0.0,7.21
203490,treatment,vip,14,3,0,0.0,7.78
203491,control,new,10,0,0,0.0,10.85
203492,treatment,new,6,1,0,0.0,6.92
203493,control,returning,4,0,0,0.0,1.01
203494,treatment,new,7,2,0,0.0,1.15
203495,treatment,returning,10,0,0,0.0,8.13
203496,control,returning,7,0,0,0.0,6.86
203497,control,returning,9,0,0,0.0,3.26
203498,control,new,3,0,0,0.0,9.36
203499,treatment,returning,11,0,0,0.0,5.55
203500,treatment,returning,5,0,0,0.0,5.73
203501,control,new,13,2,0,0.0,4.54
203502,treatment,returning,1,0,0,0.0,1.35
203503,treatment,returning,3,0,0,0.0,8.71
203504,control,new,8,0,0,0.0,8.85
203505,control,returning,10,1,0,0.0,6.45
203506,treatment,new,3,2,1,61.84,8.33
203507,control,returning,3,0,0,0.0,5.64
203508,treatment,new,4,0,0,0.0,3.22
203509,control,returning,2,0,0,0.0,5.54
203510,treatment,new,3,0,0,0.0,3.77
203511,control,new,8,0,0,0.0,10.37
203512,control,new,4,0,0,0.0,23.64
203513,treatment,returning,6,0,0,0.0,12.74
203514,treatment,returning,9,2,0,0.0,13.42
203515,control,returning,10,1,1,76.72,13.46
203516,treatment,returning,9,1,0,0.0,9.38
203517,control,new,8,0,0,0.0,5.75
203518,control,returning,13,0,0,0.0,9.45
203519,treatment,vip,13,5,0,0.0,7.24
203520,treatment,returning,13,1,0,0.0,2.32
203521,treatment,new,11,2,1,25.74,1.92
203522,control,returning,8,0,0,0.0,8.11
203523,treatment,returning,13,1,0,0.0,5.53
203524,treatment,returning,6,0,0,0.0,16.7
203525,control,vip,13,1,0,0.0,6.61
203526,treatment,returning,3,0,0,0.0,9.51
203527,control,new,9,0,0,0.0,8.52
203528,control,new,5,0,0,0.0,6.54
203529,treatment,new,9,2,0,0.0,10.61
203530,treatment,new,7,1,0,0.0,9.05
203531,treatment,returning,6,1,0,0.0,3.53
203532,control,new,8,0,0,0.0,9.72
203533,control,returning,6,0,0,0.0,3.31
203534,treatment,new,9,0,0,0.0,5.83
203535,treatment,new,10,0,0,0.0,3.67
203536,control,returning,3,0,0,0.0,5.29
203537,treatment,returning,8,1,0,0.0,4.11
203538,control,returning,4,1,0,0.0,6.03
203539,treatment,returning,10,0,0,0.0,0.56
203540,control,new,3,1,0,0.0,6.15
203541,treatment,new,10,1,0,0.0,4.61
203542,treatment,new,5,2,0,0.0,5.93
203543,control,new,2,0,0,0.0,2.66
203544,treatment,new,10,1,0,0.0,3.97
203545,control,new,9,0,0,0.0,5.99
203546,treatment,returning,7,1,0,0.0,1.98
203547,treatment,returning,6,0,0,0.0,3.67
203548,control,new,5,0,0,0.0,4.9
203549,treatment,returning,7,1,1,38.45,7.07
203550,control,new,3,0,0,0.0,6.57
203551,control,new,3,0,0,0.0,3.15
203552,treatment,vip,12,4,0,0.0,17.02
203553,control,new,7,1,0,0.0,12.94
203554,control,new,9,0,0,0.0,6.07
203555,treatment,returning,6,0,0,0.0,5.85
203556,control,new,6,0,0,0.0,2.33
203557,treatment,returning,8,1,0,0.0,3.1
203558,treatment,returning,5,0,0,0.0,9.84
203559,treatment,returning,11,0,0,0.0,5.65
203560,treatment,new,2,0,0,0.0,3.17
203561,control,returning,11,0,0,0.0,1.58
203562,control,returning,9,1,0,0.0,4.25
203563,control,returning,5,0,0,0.0,2.75
203564,treatment,returning,5,0,0,0.0,4.26
203565,control,returning,6,1,0,0.0,5.34
203566,treatment,new,10,1,0,0.0,7.39
203567,control,new,3,1,0,0.0,11.56
203568,control,new,7,0,0,0.0,4.43
203569,control,returning,12,0,0,0.0,4.15
203570,treatment,new,16,1,0,0.0,13.27
203571,treatment,new,9,0,0,0.0,2.13
203572,treatment,new,10,1,0,0.0,1.52
203573,control,new,6,1,0,0.0,6.63
203574,treatment,new,7,0,0,0.0,1.42
203575,control,returning,7,0,0,0.0,0.51
203576,treatment,new,8,0,0,0.0,5.74
203577,treatment,new,11,3,0,0.0,24.76
203578,treatment,new,8,0,0,0.0,5.39
203579,treatment,returning,6,0,0,0.0,10.19
203580,treatment,returning,9,1,0,0.0,7.59
203581,control,new,11,1,0,0.0,2.98
203582,control,returning,7,0,0,0.0,3.56
203583,treatment,new,5,1,0,0.0,9.88
203584,control,returning,10,0,0,0.0,2.73
203585,control,returning,6,2,0,0.0,3.54
203586,treatment,vip,12,1,1,74.76,3.3
203587,control,new,7,0,0,0.0,5.24
203588,control,returning,6,0,0,0.0,7.06
203589,control,new,10,3,0,0.0,10.65
203590,control,new,1,0,0,0.0,7.95
203591,control,new,7,0,0,0.0,5.75
203592,control,new,8,0,0,0.0,3.24
203593,treatment,vip,16,0,0,0.0,5.34
203594,treatment,returning,5,1,0,0.0,2.2
203595,control,new,4,1,0,0.0,4.77
203596,control,returning,5,1,0,0.0,14.44
203597,control,returning,11,0,0,0.0,2.2
203598,control,returning,9,2,0,0.0,9.47
203599,treatment,vip,8,0,0,0.0,3.1
203600,control,returning,5,1,0,0.0,7.5
203601,treatment,returning,7,1,1,15.76,3.83
203602,treatment,returning,7,1,0,0.0,11.79
203603,treatment,returning,9,0,0,0.0,2.99
203604,treatment,new,6,1,0,0.0,11.27
203605,control,vip,14,0,0,0.0,5.92
203606,control,vip,8,1,0,0.0,9.87
203607,control,returning,5,0,0,0.0,1.94
203608,treatment,new,7,0,0,0.0,2.05
203609,treatment,returning,8,2,0,0.0,3.13
203610,treatment,returning,3,1,0,0.0,5.58
203611,treatment,returning,6,0,0,0.0,2.97
203612,treatment,new,6,1,0,0.0,11.77
203613,treatment,new,13,3,0,0.0,8.48
203614,control,new,9,0,0,0.0,1.85
203615,control,new,4,1,0,0.0,2.53
203616,control,new,9,0,0,0.0,4.21
203617,control,returning,4,1,0,0.0,5.44
203618,control,returning,8,0,0,0.0,7.91
203619,control,returning,6,0,0,0.0,9.07
203620,treatment,returning,11,0,0,0.0,3.36
203621,treatment,vip,14,3,2,60.12,8.11
203622,control,returning,8,2,0,0.0,10.89
203623,treatment,returning,3,0,0,0.0,6.04
203624,treatment,new,4,0,0,0.0,6.9
203625,treatment,returning,3,0,0,0.0,2.25
203626,treatment,new,6,0,0,0.0,6.48
203627,treatment,new,8,1,0,0.0,12.2
203628,control,returning,5,1,0,0.0,3.7
203629,treatment,returning,4,0,0,0.0,4.76
203630,treatment,new,16,0,0,0.0,9.97
203631,treatment,new,6,0,0,0.0,23.72
203632,treatment,new,4,0,0,0.0,3.15
203633,treatment,returning,5,0,0,0.0,11.64
203634,treatment,new,9,0,0,0.0,6.46
203635,treatment,returning,5,1,0,0.0,6.01
203636,control,new,5,0,0,0.0,9.75
203637,control,new,9,0,0,0.0,6.39
203638,treatment,new,4,0,0,0.0,1.46
203639,treatment,returning,7,1,0,0.0,12.19
203640,treatment,new,15,1,0,0.0,4.07
203641,treatment,new,10,2,0,0.0,3.8
203642,control,vip,14,2,2,91.51,12.87
203643,treatment,returning,6,0,0,0.0,5.27
203644,treatment,new,6,0,0,0.0,6.58
203645,treatment,returning,6,0,0,0.0,21.21
203646,treatment,returning,14,4,0,0.0,10.16
203647,control,returning,6,0,0,0.0,8.63
203648,treatment,returning,6,0,0,0.0,2.29
203649,treatment,returning,7,0,0,0.0,8.69
203650,control,new,7,0,0,0.0,6.76
203651,control,returning,3,1,0,0.0,3.78
203652,control,new,10,0,0,0.0,10.41
203653,control,vip,16,1,0,0.0,3.71
203654,control,returning,5,1,0,0.0,2.35
203655,treatment,new,2,0,0,0.0,5.5
203656,control,returning,6,1,0,0.0,5.77
203657,control,returning,8,0,0,0.0,3.79
203658,control,returning,9,0,0,0.0,3.57
203659,treatment,returning,6,0,0,0.0,7.07
203660,control,returning,5,0,0,0.0,2.36
203661,treatment,new,10,1,0,0.0,3.25
203662,treatment,new,7,1,0,0.0,2.78
203663,treatment,returning,7,1,0,0.0,16.33
203664,control,new,5,0,0,0.0,0.09
203665,control,returning,3,0,0,0.0,1.98
203666,control,new,9,0,0,0.0,10.32
203667,treatment,returning,4,1,0,0.0,14.65
203668,treatment,new,9,0,0,0.0,8.03
203669,treatment,new,5,0,0,0.0,14.32
203670,control,returning,8,2,0,0.0,2.87
203671,treatment,returning,7,0,0,0.0,15.93
203672,treatment,returning,5,1,0,0.0,4.94
203673,control,returning,2,0,0,0.0,4.15
203674,treatment,returning,6,0,0,0.0,11.82
203675,control,returning,11,1,0,0.0,1.82
203676,treatment,new,2,0,0,0.0,6.27
203677,control,returning,7,1,1,48.28,12.5
203678,treatment,new,6,1,0,0.0,8.19
203679,control,returning,4,0,0,0.0,11.45
203680,control,new,9,0,0,0.0,11.25
203681,control,new,6,0,0,0.0,1.62
203682,treatment,returning,6,0,0,0.0,4.48
203683,control,returning,9,1,0,0.0,9.45
203684,treatment,vip,13,0,0,0.0,3.49
203685,treatment,new,6,1,0,0.0,4.5
203686,treatment,returning,6,1,0,0.0,16.87
203687,control,returning,5,0,0,0.0,6.21
203688,treatment,returning,6,0,0,0.0,5.63
203689,control,returning,6,1,0,0.0,3.97
203690,treatment,new,8,1,0,0.0,5.0
203691,control,returning,11,0,0,0.0,6.75
203692,treatment,returning,9,1,0,0.0,18.95
203693,control,returning,8,2,0,0.0,5.05
203694,control,returning,8,0,0,0.0,7.33
203695,treatment,returning,10,0,0,0.0,4.37
203696,control,new,9,0,0,0.0,2.29
203697,control,returning,10,1,1,55.55,10.38
203698,treatment,new,4,0,0,0.0,3.18
203699,treatment,returning,6,3,0,0.0,11.19
203700,treatment,vip,15,0,0,0.0,7.28
203701,control,new,7,1,0,0.0,5.88
203702,treatment,new,7,3,1,5.38,12.37
203703,control,returning,7,0,0,0.0,5.17
203704,treatment,returning,9,2,0,0.0,5.87
203705,control,new,13,2,0,0.0,3.12
203706,treatment,returning,5,0,0,0.0,3.07
203707,control,returning,9,0,0,0.0,0.55
203708,control,new,6,1,0,0.0,3.4
203709,control,new,8,2,0,0.0,3.42
203710,treatment,returning,8,1,0,0.0,5.96
203711,control,returning,3,0,0,0.0,0.64
203712,control,returning,5,1,0,0.0,3.29
203713,control,returning,4,0,0,0.0,12.87
203714,control,new,7,1,0,0.0,9.27
203715,treatment,new,9,1,0,0.0,10.52
203716,control,new,9,1,0,0.0,7.63
203717,treatment,vip,9,1,0,0.0,9.16
203718,treatment,new,4,0,0,0.0,5.54
203719,treatment,new,12,1,0,0.0,4.03
203720,control,new,9,1,0,0.0,2.96
203721,treatment,returning,11,1,0,0.0,12.96
203722,control,returning,7,0,0,0.0,2.21
203723,treatment,returning,5,0,0,0.0,0.91
203724,control,new,8,0,0,0.0,2.17
203725,treatment,returning,12,0,0,0.0,5.54
203726,control,new,6,0,0,0.0,4.09
203727,treatment,returning,8,0,0,0.0,8.35
203728,control,returning,6,0,0,0.0,11.47
203729,treatment,vip,7,1,0,0.0,6.78
203730,treatment,new,1,0,0,0.0,5.91
203731,treatment,new,7,1,0,0.0,3.47
203732,control,new,6,0,0,0.0,2.23
203733,treatment,new,8,0,0,0.0,11.18
203734,control,new,9,0,0,0.0,14.49
203735,control,new,5,0,0,0.0,2.53
203736,treatment,new,5,0,0,0.0,3.25
203737,control,returning,7,1,0,0.0,13.24
203738,control,returning,6,0,0,0.0,3.9
203739,treatment,new,10,1,0,0.0,5.44
203740,control,returning,8,0,0,0.0,6.62
203741,treatment,new,6,0,0,0.0,8.72
203742,control,new,16,0,0,0.0,4.55
203743,control,new,9,0,0,0.0,4.58
203744,treatment,new,5,0,0,0.0,8.19
203745,control,returning,8,1,0,0.0,2.4
203746,treatment,vip,13,0,0,0.0,2.6
203747,control,returning,6,0,0,0.0,3.11
203748,control,new,4,0,0,0.0,17.05
203749,treatment,vip,12,1,0,0.0,5.32
203750,treatment,new,8,1,0,0.0,11.9
203751,treatment,new,10,0,0,0.0,4.46
203752,treatment,returning,7,0,0,0.0,1.43
203753,treatment,returning,6,0,0,0.0,4.77
203754,treatment,vip,12,2,1,35.18,3.56
203755,treatment,new,4,1,0,0.0,3.55
203756,treatment,returning,4,0,0,0.0,9.25
203757,control,returning,10,1,0,0.0,2.02
203758,treatment,vip,11,0,0,0.0,5.83
203759,control,returning,7,1,0,0.0,7.02
203760,control,new,3,0,0,0.0,11.12
203761,treatment,returning,8,0,0,0.0,13.13
203762,treatment,new,9,0,0,0.0,3.42
203763,treatment,returning,7,0,0,0.0,9.67
203764,control,new,5,1,0,0.0,10.33
203765,control,new,8,3,0,0.0,19.5
203766,control,returning,13,0,0,0.0,7.76
203767,treatment,new,9,0,0,0.0,6.79
203768,control,new,11,0,0,0.0,7.18
203769,control,returning,5,0,0,0.0,1.09
203770,control,new,9,0,0,0.0,5.28
203771,treatment,vip,18,3,0,0.0,15.71
203772,treatment,returning,5,0,0,0.0,5.85
203773,treatment,returning,7,2,0,0.0,18.35
203774,treatment,new,6,0,0,0.0,3.5
203775,control,new,6,0,0,0.0,11.79
203776,treatment,new,6,0,0,0.0,6.24
203777,control,returning,8,2,0,0.0,2.83
203778,control,new,8,0,0,0.0,4.45
203779,treatment,returning,10,3,1,21.98,13.2
203780,control,returning,8,2,0,0.0,2.56
203781,treatment,new,3,0,0,0.0,7.21
203782,treatment,new,6,0,0,0.0,2.3
203783,treatment,new,4,0,0,0.0,3.59
203784,control,returning,5,1,0,0.0,11.62
203785,control,returning,6,1,0,0.0,11.22
203786,control,new,6,0,0,0.0,3.08
203787,treatment,new,5,0,0,0.0,13.73
203788,control,new,7,0,0,0.0,6.31
203789,treatment,returning,8,1,0,0.0,8.61
203790,control,vip,9,1,0,0.0,4.55
203791,treatment,new,5,0,0,0.0,5.16
203792,control,returning,8,0,0,0.0,10.77
203793,control,new,8,1,0,0.0,9.77
203794,control,new,4,0,0,0.0,8.76
203795,control,new,4,0,0,0.0,6.14
203796,treatment,returning,9,0,0,0.0,7.14
203797,control,new,9,0,0,0.0,6.48
203798,control,returning,11,0,0,0.0,1.93
203799,treatment,returning,8,0,0,0.0,1.38
203800,treatment,returning,8,0,0,0.0,5.9
203801,control,returning,7,1,0,0.0,5.92
203802,control,returning,12,3,1,75.17,3.73
203803,control,new,8,1,1,21.88,5.52
203804,treatment,vip,18,2,0,0.0,13.51
203805,control,new,11,0,0,0.0,9.68
203806,control,returning,5,0,0,0.0,3.61
203807,control,new,6,1,0,0.0,1.76
203808,treatment,returning,6,0,0,0.0,8.04
203809,treatment,vip,10,3,0,0.0,7.65
203810,treatment,new,8,0,0,0.0,8.24
203811,control,returning,7,1,0,0.0,4.72
203812,treatment,returning,4,0,0,0.0,0.51
203813,treatment,returning,3,0,0,0.0,4.09
203814,treatment,returning,5,1,0,0.0,5.54
203815,control,new,7,0,0,0.0,2.48
203816,control,returning,7,1,0,0.0,1.51
203817,control,new,7,0,0,0.0,6.33
